icao24,origin_country,velocity,on_ground
ad8766,United States,113.58,False
ac3a38,United States,90.64,False
0101a7,Egypt,201.02,False
4ba9ab,Turkey,141.71,False
75054b,Malaysia,217.04,False
750572,Malaysia,130.6,False
750573,Malaysia,245.66,False
7cf343,Australia,1.29,True
ac9ad6,United States,60.76,False
78037b,China,76.89,False
8967da,United Arab Emirates,56.32,False
405bfc,United Kingdom,249.72,False
46bc53,Greece,137.68,False
3461cb,Spain,252.61,False
06a2b1,Qatar,214.88,False
a82944,United States,56.41,False
46bc4a,Greece,153.73,False
750530,Malaysia,223.76,False
a7ef08,United States,267.16,False
06a2c6,Qatar,311.53,False
a769d9,United States,242.98,False
ac9af4,United States,47.49,False
a075a3,United States,213.0,False
39ae97,France,254.44,False
45b424,Denmark,153.1,False
acbffd,United States,261.2,False
7c68b8,Australia,223.72,False
503f0c,Lithuania,1.29,True
a4f2ee,United States,261.53,False
7504a0,Malaysia,247.42,False
7c68ad,Australia,236.47,False
a92b2b,United States,229.86,False
7c68a9,Australia,207.76,False
503f11,Lithuania,4.63,True
7504b5,Malaysia,226.54,False
84b772,Japan,147.26,False
7c68b1,Australia,209.81,False
71ba18,Republic of Korea,74.93,False
4caeb0,Ireland,266.45,False
781724,China,234.76,False
abf692,United States,179.68,False
a45592,United States,5.4,True
8511ca,Japan,207.84,False
781738,China,9.77,True
406d8e,United Kingdom,2.83,True
a885f4,United States,206.62,False
a9a82d,United States,61.87,False
009569,South Africa,81.45,False
4ba8d5,Turkey,77.99,False
4caee8,Ireland,216.6,False
a214a0,United States,25.38,False
4caee5,Ireland,233.71,False
781754,China,72.24,False
76bd43,Singapore,304.18,False
ad237c,United States,162.56,False
78041c,China,238.39,False
78175d,China,226.6,False
c00dea,Canada,212.19,False
a07dcd,United States,248.13,False
71ba07,Republic of Korea,193.49,False
4caecc,Ireland,228.08,False
a765cb,United States,35.92,False
84b73b,Japan,264.96,False
7802ae,China,141.37,False
347287,Spain,205.43,False
aa6ba4,United States,262.1,False
8991be,Taiwan,281.4,False
39bdac,France,188.79,False
39bdae,France,135.92,False
8991d8,Taiwan,209.12,False
86dd90,Japan,108.29,False
8991d4,Taiwan,265.51,False
a26454,United States,1.03,False
8466a0,Japan,159.12,False
7802d8,China,149.62,False
3e1212,Germany,1.15,False
46d2f2,Greece,163.84,False
406d1a,United Kingdom,260.24,False
39bda2,France,157.19,False
39bda3,France,190.57,False
8991a7,Taiwan,167.26,False
39bda6,France,0.0,True
7815fa,China,219.66,False
49d1c6,Czech Republic,256.38,False
a467bc,United States,62.32,False
4caefe,Ireland,118.11,False
4caeff,Ireland,178.57,False
4caefb,Ireland,68.5,False
4ca2ab,Ireland,235.46,False
8991b6,Taiwan,88.96,False
c07721,Canada,193.38,False
347257,Spain,271.32,False
39bdb7,France,210.29,False
4ca2d5,Ireland,238.01,False
7c4329,Australia,66.49,False
485b45,Kingdom of the Netherlands,249.07,False
485b43,Kingdom of the Netherlands,256.67,False
7504fe,Malaysia,219.15,False
7504ff,Malaysia,73.74,False
49d1cd,Czech Republic,120.78,False
c1e5fc,Canada,1.29,True
406d7b,United Kingdom,260.88,False
40745e,United Kingdom,6.17,True
7504eb,Malaysia,100.03,False
a82598,United States,34.02,False
a12a9e,United States,124.81,False
0acaaa,Colombia,5.92,True
a9a879,United States,196.65,False
a12a80,United States,220.28,False
adcca6,United States,217.32,False
acc6cc,United States,44.2,False
86dd6e,Japan,71.21,False
503f09,Lithuania,3.34,True
7504af,Malaysia,193.11,False
aac33e,United States,223.01,False
aacf97,United States,117.48,False
c1e5f1,Canada,4.12,True
85120e,Japan,126.83,False
4caf26,Ireland,227.09,False
4caf27,Ireland,238.26,False
4caf29,Ireland,0.0,True
4ba959,Turkey,268.58,False
aa1d9c,United States,246.32,False
4ba953,Turkey,216.07,False
4ba94f,Turkey,258.73,False
008df8,South Africa,0.0,True
4ba94a,Turkey,222.22,False
a6cacb,United States,243.05,False
c1e5d7,Canada,4.63,True
a023a5,United States,197.55,False
4caf1e,Ireland,240.65,False
4caf1c,Ireland,238.84,False
4caf1d,Ireland,244.69,False
347309,Spain,154.5,False
c829ac,New Zealand,203.22,False
c1e5a7,Canada,3.34,True
4072ea,United Kingdom,251.03,False
4ba930,Turkey,216.61,False
503eaa,Lithuania,0.0,True
4ba946,Turkey,300.42,False
a1092b,United States,68.06,False
4caf14,Ireland,205.23,False
7cf480,Australia,1.54,True
008dea,South Africa,232.56,False
84b5ee,Japan,118.0,False
acb46d,United States,132.28,False
8990e6,Taiwan,240.45,False
845ebc,Japan,255.6,False
8990e4,Taiwan,1.29,True
88105a,Thailand,127.71,False
76bcc4,Singapore,81.6,False
8990de,Taiwan,196.45,False
503ef4,Lithuania,6.43,True
a32308,United States,55.59,False
8990dc,Taiwan,360.64,False
503ef0,Lithuania,3.6,True
7b1006,China,11.83,True
8990f3,Taiwan,251.51,False
ac01fc,United States,246.19,False
86dc9a,Japan,332.95,False
abe1eb,United States,114.22,False
503ee6,Lithuania,3.6,True
8990ef,Taiwan,254.04,False
44083c,Austria,196.36,False
503ee2,Lithuania,7.2,True
44083b,Austria,229.64,False
acb46a,United States,56.58,False
881056,Thailand,186.44,False
86808a,Japan,174.74,False
76bccb,Singapore,112.56,False
a276d3,United States,253.16,False
8990c7,Taiwan,267.51,False
8990c9,Taiwan,206.93,False
4ba979,Turkey,274.62,False
8990c0,Taiwan,104.51,False
a5c4e5,United States,52.39,False
c0153b,Canada,221.63,False
8990bc,Taiwan,230.4,False
8990bb,Taiwan,174.53,False
4caf2b,Ireland,242.58,False
aacf19,United States,229.24,False
8990d9,Taiwan,362.83,False
8990d0,Taiwan,247.23,False
717ccf,Saudi Arabia,245.84,False
ab4fae,United States,241.69,False
717ce1,Saudi Arabia,214.13,False
a0cf3b,United States,19.59,False
4ca304,Ireland,248.56,False
717ce7,Saudi Arabia,201.63,False
a263dc,United States,170.44,False
a1dc60,United States,0.06,True
a4430c,United States,65.07,False
a526e6,United States,193.48,False
781799,China,117.16,False
514005,Georgia,0.0,True
514004,Georgia,74.59,True
a526e2,United States,0.0,True
86e2e2,Japan,132.58,False
78045e,China,4.63,True
78178b,China,156.68,False
4d23fd,Malta,221.6,False
8a0a8a,Indonesia,212.57,False
aa7f28,United States,211.77,False
780474,China,104.16,False
44082c,Austria,87.72,False
407eb2,United Kingdom,216.44,False
300621,Italy,46.25,False
780488,China,125.25,False
8a0a89,Indonesia,232.01,False
a1801c,United States,199.72,False
c00e15,Canada,8.23,True
a34978,United States,0.0,True
30061c,Italy,209.22,False
48e9f1,Poland,11.83,True
86dbba,Japan,128.74,False
c1e678,Canada,4.63,True
a539c9,United States,282.23,False
c0637c,Canada,213.79,False
a8c489,United States,143.0,False
4b8e04,Turkey,298.49,False
c05044,Canada,165.86,False
8a0a67,Indonesia,238.67,False
7cf460,Australia,8.75,True
aa1188,United States,49.85,False
78049e,China,73.63,False
a4ffa8,United States,102.03,False
c1e64f,Canada,3.86,True
7cf451,Australia,11.32,True
7cf452,Australia,3.34,True
a20373,United States,264.94,False
c1e656,Canada,0.06,True
c1e659,Canada,3.34,True
c0506b,Canada,221.31,False
a396fd,United States,186.28,False
8a0a44,Indonesia,216.82,False
4b8e0b,Turkey,199.52,False
c1e65b,Canada,13.38,True
ad84de,United States,6.43,True
e4999f,Brazil,6.94,True
86953e,Japan,117.97,False
71c235,Republic of Korea,150.67,False
00a7c0,South Africa,242.46,False
a7ff6a,United States,182.96,False
a7f31f,United States,57.53,False
a06bb6,United States,117.29,False
71c220,Republic of Korea,6.43,True
c1e84d,Canada,1.8,True
7505a9,Malaysia,244.77,False
aa11dc,United States,192.99,False
71c256,Republic of Korea,245.7,False
a8268d,United States,131.42,False
78183f,China,129.1,False
71c250,Republic of Korea,240.14,False
45b534,Denmark,201.38,False
a7a3e3,United States,50.85,False
781858,China,97.34,False
78051b,China,122.44,False
71c243,Republic of Korea,289.74,False
71c244,Republic of Korea,150.76,False
acf12a,United States,56.78,False
71c247,Republic of Korea,137.4,False
86d200,Japan,165.36,False
a8001e,United States,47.73,False
71c242,Republic of Korea,195.38,False
7cf636,Australia,14.4,True
7cf631,Australia,0.0,True
4cadbb,Ireland,226.21,False
4cadbc,Ireland,226.83,False
a7197d,United States,1.29,True
4cadc6,Ireland,226.26,False
c05218,Canada,7.72,True
4cadc3,Ireland,239.43,False
c05219,Canada,7.72,True
c1e83e,Canada,14.4,True
48506d,Kingdom of the Netherlands,268.11,False
a8bca7,United States,150.86,False
34608e,Spain,208.09,False
c82953,New Zealand,228.57,False
86951c,Japan,235.68,False
c1e811,Canada,4.37,True
040248,Ethiopia,226.6,False
71c210,Republic of Korea,194.87,False
71c216,Republic of Korea,184.43,False
4cada8,Ireland,122.03,False
a4080c,United States,168.7,False
040241,Ethiopia,239.52,False
4cada4,Ireland,241.11,False
84b84b,Japan,163.58,False
44a838,Belgium,225.19,False
a6cc54,United States,254.84,False
780566,China,163.93,False
4cadc0,Ireland,248.46,False
346088,Spain,144.35,False
780561,China,311.66,False
c05e72,Canada,0.0,True
4cadb9,Ireland,3.34,True
4cadb7,Ireland,225.7,False
3c7a46,Germany,256.42,False
4cadfd,Ireland,260.11,False
4cadfe,Ireland,163.3,False
4cadff,Ireland,214.27,False
3c7a50,Germany,256.19,False
3c7a51,Germany,252.38,False
c82986,New Zealand,4.89,True
7cf4bc,Australia,1.29,True
c1e804,Canada,5.92,True
424ba5,United Kingdom,9.26,True
a575e0,United States,217.75,False
44a826,Belgium,232.86,False
347388,Spain,240.75,False
a3c235,United States,60.99,False
7803ef,China,74.47,False
ab44af,United States,255.1,False
a3d568,United States,61.27,False
7803ea,China,281.55,False
44d068,Belgium,0.0,True
a86e1d,United States,209.07,False
4cadde,Ireland,247.39,False
3c7a4a,Germany,251.69,False
7cf4b0,Australia,6.17,True
84b7a1,Japan,173.97,False
4cade9,Ireland,85.75,False
4cade3,Ireland,247.71,False
4caded,Ireland,153.59,False
4cadef,Ireland,229.73,False
4cadea,Ireland,195.03,False
aba7d9,United States,252.45,False
7cf4a1,Australia,6.43,True
c8298f,New Zealand,58.95,False
4cadf9,Ireland,255.28,False
4cadf5,Ireland,224.23,False
c028cd,Canada,3.09,True
4cadf7,Ireland,253.52,False
a2b58d,United States,45.24,False
86d237,Japan,183.28,False
71c278,Republic of Korea,0.0,True
a740ff,United States,222.27,False
71c274,Republic of Korea,218.34,False
7cf4fe,Australia,2.83,True
7cf4fa,Australia,0.0,True
485000,Kingdom of the Netherlands,247.32,False
a2659a,United States,194.92,False
71c293,Republic of Korea,96.4,False
ac51b2,United States,227.27,False
4ba902,Turkey,50.17,False
407568,United Kingdom,0.0,True
4ba905,Turkey,244.4,False
a25278,United States,7.2,True
40621c,United Kingdom,120.35,False
a50e3f,United States,72.37,False
ad2445,United States,230.52,False
ad7e6f,United States,241.03,False
3424d1,Spain,215.05,False
4cae00,Ireland,186.26,False
c050c5,Canada,1.29,True
c8037b,New Zealand,64.62,False
86efd4,Japan,5.92,True
c00369,Canada,81.21,False
ab92ed,United States,252.45,False
ac523c,United States,180.68,False
a86e6c,United States,252.31,False
7817ad,China,191.92,False
7817c0,China,13.38,True
85134a,Japan,0.06,True
aca22e,United States,211.74,False
c0168f,Canada,121.84,False
a81ee1,United States,245.09,False
a5c5e7,United States,213.04,False
7c2a18,Australia,76.48,False
406e0f,United Kingdom,227.06,False
a562e8,United States,220.29,False
4d22b0,Malta,222.68,False
4cae59,Ireland,191.54,False
406e10,United Kingdom,260.9,False
406e11,United Kingdom,248.59,False
4ba890,Turkey,226.45,False
4cae51,Ireland,233.99,False
4ba892,Turkey,207.06,False
7c4428,Australia,174.91,False
8991e5,Taiwan,169.05,False
a0bd33,United States,8.75,True
8991df,Taiwan,299.68,False
7c3d34,Australia,73.69,False
300781,Italy,217.47,False
a7687b,United States,205.45,False
ad727c,United States,328.56,False
a7a532,United States,182.19,False
3c8191,Germany,1.29,True
a7fed0,United States,193.27,False
4ca243,Ireland,81.17,False
503e82,Lithuania,194.82,False
c828ea,New Zealand,53.79,False
4cae84,Ireland,206.03,False
a9d284,United States,159.75,False
4cae6d,Ireland,228.5,False
4cae8c,Ireland,177.07,False
407ff1,United Kingdom,145.44,False
4cae99,Ireland,229.41,False
4cae91,Ireland,171.93,False
846844,Japan,320.87,False
86e3ec,Japan,175.08,False
4d22ae,Malta,164.14,False
ab5867,United States,0.0,True
a62de4,United States,60.98,False
a7b7c5,United States,0.77,True
4cae69,Ireland,219.31,False
ab9eca,United States,72.02,False
4cae65,Ireland,232.2,False
4d22b6,Malta,228.33,False
ab2b23,United States,171.64,False
407fcc,United Kingdom,270.17,False
4d22b7,Malta,0.64,True
4cae61,Ireland,233.95,False
4d22b9,Malta,198.09,False
4d22b2,Malta,245.46,False
4d22b3,Malta,219.38,False
4d22b4,Malta,225.24,False
a69761,United States,255.51,False
4d22b5,Malta,1.54,True
503e9b,Lithuania,144.86,False
4cae4a,Ireland,229.25,False
4d22bf,Malta,223.25,False
704012,Myanmar,219.35,False
407fd2,United Kingdom,102.33,False
424c47,United Kingdom,195.61,False
7c4ef5,Australia,0.0,False
4cae75,Ireland,75.11,False
4d22c8,Malta,231.17,False
4d22c3,Malta,191.89,False
4d22c4,Malta,257.92,False
4d22c6,Malta,219.03,False
4ca225,Ireland,248.29,False
4d22ba,Malta,235.98,False
846866,Japan,4.63,True
a42a5c,United States,13.38,True
86dce6,Japan,129.09,False
40002e,United Kingdom,5.92,True
aabbc9,United States,183.92,False
4ca27a,Ireland,236.99,False
a9cb5a,United States,254.28,False
4073ce,United Kingdom,26.95,False
a0aa7c,United States,0.0,True
c05190,Canada,221.8,False
c802ed,New Zealand,30.21,False
a9f87d,United States,131.62,False
4ca24c,Ireland,224.16,False
4ca256,Ireland,227.95,False
4d22ff,Malta,227.04,False
aba891,United States,112.66,False
a384f8,United States,0.0,True
400008,United Kingdom,59.16,False
400006,United Kingdom,31.38,False
a2f129,United States,220.69,False
4ca25a,Ireland,229.37,False
c0517e,Canada,88.34,False
7817a5,China,229.24,False
7817a2,China,318.81,False
a22a20,United States,152.61,False
c03197,Canada,119.6,False
781945,China,141.06,False
71c354,Republic of Korea,138.7,False
71c348,Republic of Korea,174.43,False
71c347,Republic of Korea,236.91,False
880c49,Thailand,157.6,False
880c44,Thailand,222.37,False
880c48,Thailand,11.84,False
880c46,Thailand,0.0,True
a8b5fc,United States,253.82,False
71c379,Republic of Korea,0.0,True
86d31d,Japan,183.44,False
86d334,Japan,234.5,False
a8fe96,United States,0.0,True
780647,China,206.64,False
a16aad,United States,236.52,False
71c365,Republic of Korea,165.52,False
781986,China,136.42,False
704020,Myanmar,172.9,False
800b13,India,189.78,False
06a01c,Qatar,125.81,False
a35d79,United States,132.24,False
7c7a36,Australia,252.76,False
7c7a38,Australia,11.83,True
a2dac7,United States,0.0,True
898193,Papua New Guinea,155.55,False
a9d5ba,United States,60.84,False
780666,China,84.66,False
71bc20,Republic of Korea,228.89,False
780663,China,175.64,False
ab1210,United States,104.12,False
71c309,Republic of Korea,173.06,False
ab120b,United States,248.82,False
4cacb6,Ireland,225.38,False
71bc17,Republic of Korea,207.43,False
70401f,Myanmar,231.92,False
06a040,Qatar,197.76,False
71c333,Republic of Korea,218.23,False
ac5868,United States,148.35,False
4d2303,Malta,232.96,False
71c328,Republic of Korea,179.0,False
882601,Thailand,197.08,False
800b07,India,68.04,False
06a066,Qatar,250.87,False
868316,Japan,184.34,False
06a062,Qatar,223.58,False
4cacf1,Ireland,277.78,False
a6aab5,United States,193.78,False
3420cb,Spain,0.0,True
39ceb8,France,244.89,False
39ceb9,France,237.57,False
7804ea,China,102.17,False
ab600b,United States,62.11,False
4d234a,Malta,211.81,False
abd659,United States,244.91,False
3c56f7,Germany,222.73,False
46d0ad,Greece,118.71,False
47c98d,Norway,235.07,False
a2dafe,United States,51.96,False
39cea9,France,211.27,False
4d2351,Malta,233.34,False
4d2352,Malta,173.59,False
7448a5,Jordan,191.77,False
3c56ec,Germany,221.96,False
3c56eb,Germany,203.86,False
46d0a3,Greece,143.89,False
4d2368,Malta,226.44,False
800b63,India,229.21,False
a4d483,United States,241.03,False
7cf5e7,Australia,1.54,True
39cead,France,227.16,False
a34a87,United States,54.37,False
4d234d,Malta,117.0,False
a23195,United States,71.38,False
48e95a,Poland,199.67,False
a96109,United States,61.77,False
c82afd,New Zealand,47.77,False
850e36,Japan,0.0,True
a2dadf,United States,5.4,True
348351,Spain,67.73,False
ab7376,United States,285.19,False
00aeff,South Africa,186.64,False
4d2348,Malta,253.14,False
4d2349,Malta,0.0,True
39cea4,France,250.96,False
4d2346,Malta,221.45,False
39cea0,France,179.61,False
af4f2f,United States,75.76,False
a6aaba,United States,178.97,False
7c3e85,Australia,43.73,False
47c968,Norway,235.37,False
a58a19,United States,8.23,False
406b49,United Kingdom,79.23,False
71c391,Republic of Korea,198.09,False
880c4a,Thailand,242.02,False
3d76b1,Germany,124.16,False
71c396,Republic of Korea,274.92,False
4d2393,Malta,221.85,False
71c394,Republic of Korea,190.51,False
86835a,Japan,230.9,False
a59d63,United States,133.1,False
71c388,Republic of Korea,365.83,False
407e61,United Kingdom,0.0,True
4d236c,Malta,232.84,False
a58a41,United States,111.94,False
781929,China,176.04,False
a05f59,United States,87.09,False
c007d8,Canada,263.3,False
c04413,Canada,216.31,False
86837c,Japan,6.69,True
800b81,India,3.6,False
781934,China,27.78,False
3c56f4,Germany,194.07,False
7c2b7e,Australia,38.97,False
800b82,India,199.67,False
300393,Italy,0.13,True
4d2384,Malta,216.34,False
4d2386,Malta,227.43,False
78192f,China,229.17,False
a1600b,United States,103.78,False
84b7fa,Japan,0.0,True
7805a9,China,204.04,False
3c5827,Germany,111.05,False
86ddb2,Japan,242.39,False
a506d1,United States,228.11,False
a65c08,United States,74.08,False
4d2290,Malta,200.42,False
8681ba,Japan,169.56,False
8681bd,Japan,261.58,False
a04c67,United States,229.06,False
a1bc29,United States,243.01,False
c82009,New Zealand,124.17,False
8681b2,Japan,200.19,False
a0fcd4,United States,70.67,False
440669,Austria,231.75,False
440668,Austria,216.26,False
8681b5,Japan,304.29,False
8681ad,Japan,220.19,False
44065b,Austria,153.25,False
862d0c,Japan,122.28,False
4cad28,Ireland,118.4,False
440611,Austria,223.98,False
48c1bb,Poland,226.66,False
503cb3,Lithuania,167.82,False
4cad0f,Ireland,230.57,False
84b7c3,Japan,133.06,False
398600,France,220.63,False
4cad30,Ireland,215.51,False
ab23b5,United States,208.05,False
c8200b,New Zealand,93.76,False
a44982,United States,84.37,False
440631,Austria,6.43,True
a8b760,United States,248.68,False
a42323,United States,263.12,False
48c1a9,Poland,224.09,False
48c1a7,Poland,247.47,False
48c1a5,Poland,227.44,False
84b7e5,Japan,8.23,True
48c1a4,Poland,228.5,False
48c1a1,Poland,220.66,False
868dd7,Japan,249.73,False
0d0ec8,Mexico,217.9,False
4cad12,Ireland,241.6,False
4b9df5,Turkey,209.87,False
503cc0,Lithuania,174.58,False
44061b,Austria,208.18,False
a4dfa6,United States,244.29,False
a4495c,United States,226.91,False
4cad5b,Ireland,136.26,False
a5f3cf,United States,4.12,True
3949ee,France,201.07,False
ad27e0,United States,49.73,False
4c01e1,Serbia,224.16,False
06a079,Qatar,254.6,False
846954,Japan,192.39,False
4c01e0,Serbia,1.03,True
a613e7,United States,220.92,False
ac2a33,United States,81.76,False
7c8023,Australia,134.49,False
a3f04a,United States,153.55,False
ac4450,United States,209.58,False
c055c9,Canada,136.78,False
a8afec,United States,256.47,False
a6ac43,United States,226.76,False
4cad5d,Ireland,209.36,False
a8063e,United States,211.96,False
3c4589,Germany,239.09,False
06a093,Qatar,188.3,False
3c4587,Germany,248.86,False
adb424,United States,86.95,False
155c2e,Russian Federation,194.7,False
c055ec,Canada,9.26,True
7cf653,Australia,0.0,False
4cad46,Ireland,191.42,False
4cad42,Ireland,223.76,False
06a07b,Qatar,199.02,False
4cad40,Ireland,0.51,True
c03bdf,Canada,122.93,False
155c44,Russian Federation,195.17,False
151ffa,Russian Federation,229.56,False
3949e0,France,245.25,False
151ffc,Russian Federation,27.66,False
39cf05,France,251.95,False
a77035,United States,199.08,False
ab84ff,United States,153.29,False
3c4581,Germany,229.99,False
06a098,Qatar,223.15,False
3949e3,France,265.02,False
3c4585,Germany,0.0,True
4cad2a,Ireland,216.78,False
151ff1,Russian Federation,211.03,False
503d74,Lithuania,7.84,False
151ff2,Russian Federation,5.14,True
39cf0f,France,238.3,False
3c458b,Germany,283.78,False
151ff8,Russian Federation,82.85,False
151ff9,Russian Federation,83.85,False
4cad54,Ireland,160.07,False
39cf11,France,245.3,False
4cad52,Ireland,98.59,False
06a09a,Qatar,213.38,False
7cf62e,Australia,15.95,True
8406e8,Japan,1.54,True
4cad3e,Ireland,64.92,False
4cad3f,Ireland,238.44,False
155c39,Russian Federation,162.07,False
3c4596,Germany,0.9,True
4cad3a,Ireland,224.32,False
3949f9,France,212.61,False
3c4597,Germany,253.15,False
3c4594,Germany,232.78,False
3c4595,Germany,242.84,False
c00899,Canada,209.54,False
3949f8,France,256.7,False
ab2496,United States,150.17,False
7c806c,Australia,269.0,False
7c806b,Australia,0.0,True
4d21ed,Malta,137.42,False
846910,Japan,73.48,False
4d21ee,Malta,226.9,False
407cd2,United Kingdom,226.98,False
aaea84,United States,236.47,False
4d21fd,Malta,241.03,False
86ddf0,Japan,154.26,False
e49b53,Brazil,231.5,False
151fc7,Russian Federation,203.59,False
4cad88,Ireland,227.08,False
155c04,Russian Federation,192.19,False
ab0a9d,United States,265.67,False
4cad97,Ireland,68.58,False
4d21f0,Malta,230.46,False
4cad96,Ireland,219.79,False
4d21db,Malta,220.15,False
4d21dc,Malta,0.0,True
45d965,Denmark,124.15,False
a4ce21,United States,194.63,False
7cf830,Australia,164.12,False
a4ce28,United States,195.82,False
881422,Thailand,192.92,False
881421,Thailand,241.25,False
881424,Thailand,232.17,False
881423,Thailand,163.33,False
800c07,India,200.07,False
800c09,India,108.02,False
a91382,United States,207.03,False
ab7fe6,United States,177.84,False
86e778,Japan,1.03,True
a09b65,United States,210.65,False
4d20fd,Malta,68.59,False
a2452f,United States,217.05,False
4d20ff,Malta,124.3,False
a37845,United States,109.42,False
4d20fb,Malta,231.01,False
a35254,United States,0.0,True
3003af,Italy,212.9,False
0d0f13,Mexico,225.82,False
ae2faf,United States,280.49,False
4b9e4f,Turkey,225.53,False
7c822a,Australia,56.02,False
76b44a,Singapore,74.24,False
800c44,India,185.88,False
8514d6,Japan,0.0,True
76b44f,Singapore,242.12,False
00ae82,South Africa,95.15,False
780780,China,177.54,False
485a84,Kingdom of the Netherlands,11.83,True
485a85,Kingdom of the Netherlands,236.54,False
a5307f,United States,195.7,False
151ef7,Russian Federation,224.71,False
850df2,Japan,294.86,False
4d2209,Malta,143.66,False
ab398a,United States,245.64,False
800c3e,India,264.69,False
aca948,United States,110.01,False
a35248,United States,86.63,False
71bd73,Republic of Korea,111.05,False
7c2baf,Australia,209.87,False
7c2bc6,Australia,20.58,True
7c2bc5,Australia,216.4,False
c88018,Fiji,185.64,False
0d0f35,Mexico,232.37,False
7c7b38,Australia,87.75,False
800c0c,India,102.19,False
ab73ca,United States,229.63,False
868428,Japan,181.6,False
c8801a,Fiji,95.86,False
8514f8,Japan,269.96,False
a8f338,United States,183.69,False
71bd60,Republic of Korea,152.04,False
4d2237,Malta,214.21,False
4d2236,Malta,245.92,False
800c70,India,292.7,False
4d221f,Malta,0.0,True
3986e3,France,194.47,False
34714d,Spain,213.17,False
8469ec,Japan,191.8,False
4d2232,Malta,259.34,False
7c337c,Australia,56.6,False
4d2244,Malta,230.09,False
800c89,India,249.74,False
4d2247,Malta,236.36,False
4d222c,Malta,234.52,False
4d222d,Malta,251.1,False
a46b6b,United States,63.78,False
4d2240,Malta,99.39,False
4d2241,Malta,106.52,False
4d2242,Malta,225.49,False
4cabd4,Ireland,228.34,False
407f2b,United Kingdom,271.71,False
4d2216,Malta,219.39,False
4d2217,Malta,225.46,False
4d2218,Malta,195.61,False
407f2c,United Kingdom,264.25,False
407f2d,United Kingdom,248.25,False
4d2214,Malta,213.82,False
a4bb8a,United States,213.28,False
4d2219,Malta,219.58,False
800c4b,India,233.13,False
485a35,Kingdom of the Netherlands,235.63,False
4d2210,Malta,240.67,False
485a34,Kingdom of the Netherlands,189.25,False
4d2228,Malta,185.69,False
4d2229,Malta,141.51,False
4d2223,Malta,219.42,False
4d220a,Malta,217.66,False
4d220b,Malta,86.43,False
4c0245,Serbia,144.82,False
407f0e,United Kingdom,194.77,False
7c80b9,Australia,140.17,False
4d2279,Malta,214.61,False
4d226b,Malta,244.41,False
a555e2,United States,38.59,False
c0583f,Canada,125.32,False
4d226a,Malta,247.76,False
a6bebf,United States,94.97,False
407f96,United Kingdom,0.0,True
4d225e,Malta,221.02,False
a124b5,United States,213.33,False
4d225f,Malta,221.46,False
4d2273,Malta,236.54,False
4d2274,Malta,205.36,False
4d2270,Malta,229.59,False
4d2271,Malta,251.68,False
a4bb42,United States,19.69,False
4d2288,Malta,229.12,False
7c80fc,Australia,97.11,False
4d227c,Malta,214.74,False
4d227f,Malta,188.81,False
c0582b,Canada,254.22,False
4d227a,Malta,242.56,False
4d226f,Malta,220.26,False
510115,Belarus,197.16,False
4d2280,Malta,1.54,True
4d2259,Malta,214.42,False
4d2255,Malta,216.77,False
4d2256,Malta,228.82,False
4d2258,Malta,233.5,False
840944,Japan,6.69,True
a72e69,United States,234.87,False
4d223f,Malta,236.75,False
4d2251,Malta,205.72,False
a72e5f,United States,47.69,False
4d2250,Malta,77.21,False
4d2269,Malta,218.81,False
c8809c,Fiji,221.16,False
4d225c,Malta,239.18,False
ad4afb,United States,167.06,False
4d224e,Malta,231.0,False
4d224f,Malta,4.37,True
801396,India,0.0,False
4d2260,Malta,212.38,False
4cabf8,Ireland,0.0,True
4d2261,Malta,215.55,False
aa17c2,United States,91.94,False
a231a6,United States,257.06,False
c030fd,Canada,243.18,False
86222e,Japan,11.83,True
c82b09,New Zealand,143.85,False
0d0dd1,Mexico,198.27,False
a53d2c,United States,263.88,False
862250,Japan,197.9,False
a0b75b,United States,190.93,False
a3ade9,United States,0.51,True
8682da,Japan,116.58,False
0d0de8,Mexico,44.24,True
4b19f4,Switzerland,147.42,False
70e065,Cambodia,222.86,False
a2f721,United States,197.37,False
850e58,Japan,190.66,False
440735,Austria,225.22,False
4cac10,Ireland,195.6,False
861b06,Japan,144.17,False
c82b45,New Zealand,54.35,False
a9c52e,United States,215.51,False
850e7a,Japan,197.63,False
86220c,Japan,189.84,False
aafdec,United States,180.9,False
a5e29a,United States,248.71,False
868ee4,Japan,245.24,False
48c2b3,Poland,207.64,False
48c2b2,Poland,203.22,False
48c2b0,Poland,1.03,True
886289,Thailand,204.28,False
886285,Thailand,144.8,False
342396,Spain,219.75,False
71c517,Republic of Korea,242.46,False
758087,Philippines,2.31,True
151ec5,Russian Federation,198.16,False
4cac46,Ireland,249.56,False
71c510,Republic of Korea,258.75,False
48c2a6,Poland,241.56,False
48c2a7,Poland,205.71,False
151eba,Russian Federation,8.23,True
48c2a4,Poland,226.91,False
7c7a71,Australia,50.42,False
151ebb,Russian Federation,215.53,False
48c2a2,Poland,228.76,False
48c2a0,Poland,249.47,False
4d20b1,Malta,228.31,False
c043b7,Canada,66.14,False
4cac55,Ireland,247.55,False
a9fa04,United States,278.53,False
7c44fc,Australia,59.07,False
c04fff,Canada,256.56,False
4cac53,Ireland,85.88,False
71c501,Republic of Korea,172.34,False
71be17,Republic of Korea,251.83,False
75807f,Philippines,226.88,False
7c7a65,Australia,45.18,False
71be19,Republic of Korea,104.32,False
7c7a67,Australia,34.39,False
7c7a3e,Australia,216.05,False
