icao24,origin_country,velocity,on_ground
a123e2,United States,135.11,False
a44962,United States,260.5,False
a1cf6b,United States,206.36,False
7805a9,China,218.1,False
a2097b,United States,36.13,False
7805a8,China,194.52,False
0d0ee9,Mexico,215.41,False
a36ff7,United States,221.68,False
adb476,United States,277.25,False
04c238,Kenya,116.42,False
a4493f,United States,224.82,False
a23ce3,United States,83.31,False
a496a9,United States,108.55,False
a0af7c,United States,119.36,False
a4e6c0,United States,0.0,True
7805aa,China,245.72,False
ab6c01,United States,77.85,False
4d228f,Malta,216.85,False
a44943,United States,270.24,False
850d8c,Japan,262.23,False
a44940,United States,206.29,False
a6893e,United States,198.91,False
8681ba,Japan,172.5,False
a04c67,United States,226.49,False
a54312,United States,219.88,False
ada167,United States,214.7,False
8681b1,Japan,176.7,False
a123bf,United States,5.4,True
a44939,United States,207.5,False
a44938,United States,192.78,False
8681b0,Japan,213.86,False
8681b5,Japan,131.16,False
440666,Austria,232.96,False
862d72,Japan,143.23,False
8681b9,Japan,116.63,False
8681b7,Japan,179.62,False
8681ad,Japan,153.11,False
8681ae,Japan,177.43,False
8681ab,Japan,266.42,False
4cad29,Ireland,206.12,False
a804fe,United States,188.61,False
503cb3,Lithuania,230.42,False
4cad0f,Ireland,221.79,False
c03bfb,Canada,1.03,True
85d7c0,Japan,166.12,False
a0a36a,United States,28.31,False
7805dd,China,255.92,False
abcf2f,United States,196.62,False
c03bf2,Canada,213.31,False
c03bf5,Canada,268.98,False
c03bf1,Canada,231.96,False
a9b118,United States,38.03,False
c8200b,New Zealand,139.89,False
84b7d8,Japan,158.15,False
a376fe,United States,128.47,False
a44988,United States,125.92,False
503cbe,Lithuania,263.25,False
a85493,United States,138.51,False
a44983,United States,0.0,True
a2d000,United States,299.84,False
ac56d9,United States,194.57,False
7c2b0b,Australia,40.02,False
a8b75f,United States,254.0,False
0d0ec2,Mexico,174.42,False
a18694,United States,219.72,False
48c1a2,Poland,1.29,True
868dd7,Japan,242.68,False
7c450e,Australia,47.57,False
a9876e,United States,259.95,False
4b9dec,Turkey,266.88,False
aa9a57,United States,263.37,False
7c8032,Australia,124.33,False
3949ea,France,68.14,False
7cf674,Australia,17.49,True
aaf111,United States,2.83,True
151fe5,Russian Federation,154.59,False
3949eb,France,234.8,False
3949ef,France,274.27,False
a7df61,United States,183.2,False
a613e0,United States,220.49,False
a92650,United States,250.9,False
151fdb,Russian Federation,224.67,False
06a079,Qatar,246.93,False
06a073,Qatar,246.46,False
a613e7,United States,206.02,False
a7df59,United States,0.0,True
7c8025,Australia,121.08,False
a7e62d,United States,0.0,True
7c43dc,Australia,76.86,False
c055c9,Canada,77.39,False
ac3114,United States,173.46,False
7c801e,Australia,120.28,False
71bd32,Republic of Korea,249.82,False
4cad46,Ireland,195.98,False
a4c0db,United States,179.23,False
c03bdf,Canada,109.15,False
155c44,Russian Federation,139.48,False
151ffb,Russian Federation,184.16,False
84b940,Japan,206.45,False
7cf63a,Australia,0.0,True
7cf63b,Australia,0.06,True
a77035,United States,216.01,False
06a098,Qatar,217.98,False
3c4585,Germany,205.72,False
3c4586,Germany,257.98,False
3949e9,France,250.19,False
06a097,Qatar,222.3,False
4cad2a,Ireland,206.06,False
39cf0a,France,248.4,False
503d79,Lithuania,196.98,False
151ff0,Russian Federation,65.48,False
39cf0f,France,177.17,False
c82089,New Zealand,253.54,False
4d21b1,Malta,209.26,False
ab0a73,United States,44.95,False
c82081,New Zealand,252.35,False
ad775d,United States,110.09,False
39cf13,France,268.4,False
7c3ce9,Australia,87.43,False
3949f0,France,278.62,False
aa797d,United States,9.77,True
a7cc2c,United States,239.46,False
3c4596,Germany,235.75,False
ac578c,United States,235.5,False
ab1161,United States,103.82,False
3949f8,France,281.89,False
0d0f91,Mexico,182.82,False
a77c11,United States,261.89,False
ad14f9,United States,74.09,False
7c806a,Australia,280.1,False
a66316,United States,124.36,False
a01880,United States,75.68,False
a41090,United States,207.71,False
7c806c,Australia,4.63,True
7c806b,Australia,4.63,True
ad01ab,United States,110.95,False
846910,Japan,177.52,False
7c8066,Australia,203.57,False
7c8064,Australia,132.79,False
862d94,Japan,149.9,False
407cd2,United Kingdom,261.12,False
49d13d,Czech Republic,0.0,True
a29eb6,United States,244.91,False
a29eac,United States,119.51,False
aca788,United States,153.27,False
c03ba4,Canada,187.3,False
a80641,United States,0.06,True
4cad88,Ireland,58.97,False
7c30f4,Australia,23.24,False
4c01ee,Serbia,150.24,False
a208b1,United States,214.31,False
0d0377,Mexico,219.1,False
86e4fc,Japan,93.24,False
ab0a9d,United States,243.4,False
7cf688,Australia,5.14,True
a0b5a1,United States,57.7,False
a5fff9,United States,136.92,False
4d21f0,Malta,236.52,False
ad646e,United States,77.78,False
7818c7,China,211.31,False
a6765e,United States,42.15,False
a448db,United States,95.25,False
abb19c,United States,0.0,True
88140e,Thailand,59.68,False
800c01,India,211.65,False
88140c,Thailand,81.8,False
0d0f5e,Mexico,142.9,False
a7d389,United States,50.94,False
a448d1,United States,186.61,False
780751,China,179.43,False
a3a212,United States,109.81,False
4b9e45,Turkey,239.93,False
a675a9,United States,191.89,False
a28baa,United States,122.72,False
ac2c10,United States,209.95,False
86e778,Japan,285.54,False
780768,China,188.51,False
76b441,Singapore,222.85,False
76b448,Singapore,231.43,False
a7d39a,United States,249.7,False
4d20fd,Malta,221.65,False
a89086,United States,0.77,True
4d20ff,Malta,231.07,False
a2452c,United States,217.87,False
3003ad,Italy,11.83,True
a35254,United States,0.06,True
a8a3ce,United States,81.8,False
780772,China,199.94,False
76b450,Singapore,123.22,False
7c7b56,Australia,52.39,False
0d0f17,Mexico,192.28,False
4b9e4b,Turkey,213.88,False
a24591,United States,202.89,False
7c7b55,Australia,52.22,False
ae2fa6,United States,230.3,False
800c44,India,140.96,False
76b44d,Singapore,73.09,False
800c42,India,233.81,False
151ef1,Russian Federation,225.72,False
76b44f,Singapore,171.36,False
780780,China,97.95,False
780781,China,193.34,False
a5307f,United States,67.08,False
a1c2e3,United States,83.34,False
4d2209,Malta,68.1,False
800c3e,India,161.38,False
7c2bc6,Australia,0.0,True
0d0f35,Mexico,218.34,False
800c0b,India,212.35,False
7c2bbd,Australia,77.34,False
aa9afc,United States,209.78,False
a91349,United States,213.59,False
868428,Japan,210.77,False
862dd8,Japan,190.29,False
ac2c56,United States,252.44,False
a35e66,United States,97.63,False
71bd60,Republic of Korea,168.8,False
0d0f49,Mexico,203.2,False
ac3338,United States,159.14,False
a448f6,United States,231.32,False
a6fb41,United States,150.64,False
4cabd3,Ireland,175.63,False
a9ab05,United States,234.81,False
acca19,United States,132.79,False
800c6d,India,87.33,False
4d221a,Malta,79.63,False
8469ec,Japan,169.93,False
800c88,India,99.29,False
abbd73,United States,203.04,False
abc455,United States,4.37,True
a7e5c1,United States,217.33,False
aaeade,United States,47.29,False
4d2240,Malta,9.26,True
4d2241,Malta,168.23,False
a4bb84,United States,51.37,False
485a32,Kingdom of the Netherlands,227.7,False
407f2d,United Kingdom,276.18,False
a017a5,United States,1.54,True
800c50,India,171.55,False
aa9c5b,United States,205.8,False
800c4a,India,220.72,False
ad64cd,United States,226.23,False
a9c508,United States,263.93,False
a9c506,United States,206.42,False
abc478,United States,208.39,False
0d0f00,Mexico,114.74,False
ab615a,United States,39.0,False
a47244,United States,151.47,False
ac7a65,United States,197.15,False
abb12d,United States,200.53,False
4d2279,Malta,216.45,False
0d0ded,Mexico,142.67,False
ab616f,United States,251.09,False
a2a7b5,United States,133.3,False
a65bb7,United States,192.08,False
a124b5,United States,198.72,False
ae0a54,United States,0.06,True
a74865,United States,102.44,False
4d2270,Malta,72.99,False
a6152a,United States,204.16,False
c05840,Canada,230.94,False
7c80ff,Australia,128.1,False
4d2289,Malta,211.13,False
7c80fc,Australia,113.32,False
80139b,India,0.0,True
a688ff,United States,205.03,False
80139e,India,0.64,True
c0582b,Canada,258.55,False
510115,Belarus,168.82,False
a7486a,United States,81.22,False
4d2259,Malta,197.65,False
4d2255,Malta,178.94,False
a84200,United States,247.4,False
aa4cc1,United States,187.35,False
86d492,Japan,131.25,False
a6bede,United States,121.69,False
4d223f,Malta,137.98,False
a72e5f,United States,52.47,False
ad4afb,United States,233.78,False
ac3f09,United States,213.51,False
ad4afe,United States,252.49,False
406c39,United Kingdom,234.12,False
78071e,China,192.51,False
4d2265,Malta,7.72,True
a5db2c,United States,192.78,False
801396,India,219.7,False
a5f551,United States,254.09,False
800c9b,India,130.91,False
85c5dc,Japan,178.43,False
851580,Japan,156.59,False
71005f,Saudi Arabia,260.9,False
7c3f3b,Australia,65.53,False
71005e,Saudi Arabia,270.73,False
a16d89,United States,149.61,False
a65d06,United States,98.08,False
71004b,Saudi Arabia,72.54,False
a39a13,United States,0.0,True
850e9c,Japan,302.12,False
c82b08,New Zealand,85.72,False
a3adce,United States,182.99,False
a3b4c7,United States,220.77,False
a65d11,United States,59.52,False
ada296,United States,181.59,False
a0b75b,United States,236.0,False
862250,Japan,233.07,False
71007e,Saudi Arabia,211.03,False
a3b4d6,United States,220.01,False
c008b7,Canada,150.97,False
a9ab72,United States,238.8,False
0d0ddb,Mexico,186.14,False
861b64,Japan,268.17,False
5100fa,Belarus,27.57,False
70e065,Cambodia,225.16,False
a6c70f,United States,219.83,False
a2f721,United States,160.54,False
7806f0,China,126.79,False
a83b6a,United States,43.84,False
850e58,Japan,173.71,False
a0190c,United States,50.0,False
7806ef,China,274.08,False
7c3f91,Australia,59.93,False
86351c,Japan,179.75,False
ab6101,United States,204.3,False
a364ea,United States,162.55,False
300564,Italy,0.9,True
a89bec,United States,62.35,False
4cac16,Ireland,225.34,False
4cac10,Ireland,229.53,False
a96e9a,United States,0.45,True
30055b,Italy,0.0,True
4cac12,Ireland,216.81,False
a34ae6,United States,250.39,False
a7d2bc,United States,210.17,False
ab5a1d,United States,168.93,False
ac8d3c,United States,196.2,False
a35dfd,United States,99.74,False
0d0da0,Mexico,222.18,False
710059,Saudi Arabia,0.0,True
acdd17,United States,236.14,False
868ee4,Japan,194.12,False
a1bd6a,United States,54.23,False
a17fb5,United States,128.15,False
71be35,Republic of Korea,134.64,False
886283,Thailand,204.62,False
758087,Philippines,207.35,False
151ec7,Russian Federation,177.98,False
4cac46,Ireland,246.94,False
48c2a8,Poland,171.47,False
71c514,Republic of Korea,223.1,False
71be24,Republic of Korea,216.36,False
00af60,South Africa,219.95,False
7c7a4a,Australia,232.33,False
7c7a4c,Australia,208.46,False
71c509,Republic of Korea,196.47,False
c04fff,Canada,125.0,False
71c501,Republic of Korea,186.16,False
a50900,United States,180.22,False
800af4,India,142.87,False
800af1,India,220.45,False
7c7a3e,Australia,205.05,False
407da5,United Kingdom,234.65,False
71c539,Republic of Korea,204.27,False
71c538,Republic of Korea,169.86,False
7c7a3b,Australia,218.78,False
ad4b54,United States,123.71,False
a231fe,United States,262.73,False
7bb131,China,160.83,False
88628f,Thailand,205.45,False
70a54c,Nepal,79.42,False
71be45,Republic of Korea,269.63,False
c03cf4,Canada,219.95,False
867d00,Japan,172.86,False
71c526,Republic of Korea,145.36,False
ac2b6c,United States,208.41,False
7c44da,Australia,12.86,True
7c7a46,Australia,0.0,True
71c525,Republic of Korea,189.6,False
151ecb,Russian Federation,216.17,False
71c523,Republic of Korea,250.48,False
a2ca64,United States,241.89,False
151ecd,Russian Federation,31.08,False
151ece,Russian Federation,213.44,False
151ecf,Russian Federation,27.01,False
a11f5a,United States,211.46,False
aa542f,United States,232.55,False
5113e7,Estonia,7.46,True
5113e8,Estonia,7.46,True
5113e5,Estonia,7.72,True
acdbec,United States,244.48,False
8682fc,Japan,251.63,False
5113e4,Estonia,6.69,True
ac2b80,United States,74.24,False
a11324,United States,49.48,False
04c159,Kenya,243.94,False
70e089,Cambodia,206.79,False
c069d8,Canada,200.37,False
885b47,Thailand,224.28,False
c04fae,Canada,135.04,False
885b48,Thailand,221.5,False
39b10b,France,267.31,False
885b46,Thailand,207.37,False
885b41,Thailand,192.42,False
4d20e8,Malta,236.26,False
4cac7f,Ireland,0.0,True
49d034,Czech Republic,234.07,False
39c424,France,146.06,False
39c425,France,243.04,False
39c428,France,260.53,False
a6b435,United States,237.52,False
39c420,France,28.83,False
a449a4,United States,6.17,True
a449a3,United States,243.65,False
4cac63,Ireland,241.67,False
a449a1,United States,196.19,False
a449a8,United States,121.88,False
a77111,United States,1.03,True
71be05,Republic of Korea,207.02,False
86d2ee,Japan,138.29,False
c04ff7,Canada,216.82,False
7819d6,China,224.63,False
39b101,France,237.72,False
ad5269,United States,250.44,False
71be01,Republic of Korea,95.16,False
7c8163,Australia,69.26,False
a5f4be,United States,77.98,False
4d20bf,Malta,203.4,False
e49a48,Brazil,195.92,False
04c11b,Kenya,227.62,False
a79768,United States,245.09,False
0d0e9b,Mexico,213.47,False
86228c,Japan,105.3,False
04c11c,Kenya,239.96,False
407dbf,United Kingdom,193.69,False
5113f5,Estonia,3.86,True
7c8170,Australia,33.96,False
4632b2,Finland,223.74,False
a2a915,United States,258.42,False
800d10,India,249.09,False
800d13,India,250.2,False
a075df,United States,125.28,False
861bec,Japan,142.06,False
a9ccde,United States,125.05,False
a5a38e,United States,6.17,True
71c596,Republic of Korea,75.28,False
abba6c,United States,237.57,False
0c20a7,Panama,92.6,False
801404,India,126.23,False
04c2e8,Kenya,140.39,False
801402,India,136.87,False
a37517,United States,62.51,False
71c590,Republic of Korea,146.26,False
a8fc73,United States,229.85,False
71c593,Republic of Korea,202.39,False
7c33b1,Australia,33.97,False
71c591,Republic of Korea,172.71,False
7c33b0,Australia,31.29,False
abba93,United States,301.7,False
780860,China,0.45,True
801408,India,143.36,False
7c3fe2,Australia,126.27,False
780869,China,258.67,False
801409,India,132.55,False
789204,China,248.38,False
a92384,United States,207.2,False
789205,China,103.87,False
800d1b,India,205.44,False
a38836,United States,0.0,True
ab3601,United States,247.11,False
789209,China,71.31,False
789207,China,147.11,False
a2b810,United States,211.5,False
aa4a90,United States,191.38,False
78086a,China,201.86,False
4cab80,Ireland,269.68,False
aaa19e,United States,219.81,False
a062a4,United States,127.28,False
511394,Estonia,11.83,True
800d03,India,179.09,False
48c139,Poland,1.8,True
789217,China,161.02,False
48c135,Poland,145.71,False
789218,China,235.53,False
a0c5b5,United States,77.48,False
48c132,Poland,225.13,False
48c130,Poland,213.38,False
a92362,United States,220.14,False
06a268,Qatar,135.04,False
800d08,India,204.89,False
78921a,China,0.0,True
80142a,India,0.0,True
0c20de,Panama,222.03,False
0c20dd,Panama,213.21,False
0c20dc,Panama,224.12,False
a1e5dd,United States,58.42,False
48c129,Poland,0.0,True
ac4f29,United States,174.56,False
a062ec,United States,212.46,False
801439,India,120.25,False
a85ce8,United States,224.25,False
7c7c77,Australia,175.41,False
71c553,Republic of Korea,193.0,False
789234,China,238.46,False
a35b42,United States,230.05,False
789236,China,1.29,True
abf9b1,United States,223.49,False
06a277,Qatar,62.29,False
ab8fd0,United States,255.17,False
789230,China,251.16,False
06a273,Qatar,149.57,False
80143a,India,247.85,False
800d68,India,6.94,True
ab8fcb,United States,249.51,False
06a26c,Qatar,154.18,False
71c542,Republic of Korea,207.52,False
789244,China,240.13,False
789245,China,4.63,True
789242,China,249.14,False
71c540,Republic of Korea,293.56,False
789243,China,153.93,False
71c546,Republic of Korea,223.1,False
a7ef4b,United States,72.6,False
861bb0,Japan,305.84,False
51139b,Estonia,6.17,True
a36200,United States,212.8,False
0c20ba,Panama,234.32,False
86e866,Japan,167.05,False
a97cb5,United States,303.15,False
71c579,Republic of Korea,133.01,False
800d2c,India,125.0,False
71c578,Republic of Korea,223.57,False
acffb4,United States,232.66,False
75808c,Philippines,231.07,False
abf9d5,United States,3.6,True
a35b0b,United States,238.19,False
0c20ab,Panama,197.89,False
7c7c2e,Australia,49.32,False
801429,India,56.84,False
ab8fee,United States,210.66,False
a67399,United States,216.3,False
801427,India,89.53,False
801428,India,202.73,False
78924a,China,95.92,False
ac9cb1,United States,22.6,False
71c565,Republic of Korea,209.92,False
ab1c47,United States,208.12,False
789268,China,212.38,False
ac3c0e,United States,191.0,False
80141f,India,152.1,False
789260,China,262.43,False
710108,Saudi Arabia,290.07,False
aaad49,United States,214.23,False
a85e2b,United States,210.66,False
4691c5,Greece,96.99,False
01012b,Egypt,268.38,False
ab975c,United States,66.36,False
c03b15,Canada,249.42,False
a3be97,United States,46.04,False
ad2733,United States,243.94,False
a828e1,United States,234.15,False
800d8b,India,68.63,False
4d2129,Malta,201.03,False
a445ee,United States,218.9,False
0c218b,Panama,234.22,False
ad87c3,United States,61.99,False
801495,India,0.0,True
801493,India,223.9,False
710101,Saudi Arabia,248.03,False
7c7af8,Australia,64.31,False
a445f0,United States,203.37,False
010161,Egypt,231.2,False
010160,Egypt,247.75,False
600bbe,Azerbaijan,271.64,False
801465,India,140.59,False
a8785b,United States,248.74,False
7041c1,Myanmar,173.13,False
a43eec,United States,189.97,False
aced2b,United States,219.38,False
ab34ea,United States,6.17,True
801460,India,266.66,False
e84834,Ecuador,263.79,False
710119,Saudi Arabia,223.03,False
80145e,India,162.21,False
80145b,India,8.23,True
01013d,Egypt,264.59,False
0c2179,Panama,244.21,False
aced21,United States,228.69,False
80145a,India,129.36,False
7c81d6,Australia,136.42,False
a445d9,United States,281.71,False
7c81d1,Australia,124.22,False
710121,Saudi Arabia,241.22,False
4d2100,Malta,224.89,False
800d7a,India,20.58,True
7c7adc,Australia,0.0,False
abe77a,United States,201.72,False
780817,China,205.32,False
009d4a,South Africa,4.37,True
aa6fca,United States,47.33,True
a79ea0,United States,94.86,False
ac4dfb,United States,169.8,False
a55ed5,United States,64.26,False
a3d874,United States,8.52,False
abc12a,United States,75.62,False
86d57f,Japan,245.18,False
4d215d,Malta,252.57,False
a3c549,United States,215.59,False
a708b0,United States,224.76,False
a6b07e,United States,218.84,False
80148f,India,203.72,False
a54bab,United States,213.53,False
010117,Egypt,244.8,False
abba55,United States,2.57,True
4d2132,Malta,242.46,False
a55ef3,United States,209.08,False
78082c,China,201.84,False
a3d890,United States,66.57,False
a708bf,United States,225.43,False
80149e,India,211.41,False
04c2f6,Kenya,180.25,False
acda41,United States,5.66,True
4d2143,Malta,227.31,False
3c4dc2,Germany,0.0,True
a517a1,United States,218.3,False
06a1b6,Qatar,72.88,False
06a1b3,Qatar,67.59,False
39d2aa,France,67.12,False
873006,Japan,288.74,False
39d2ab,France,180.0,False
a24dc1,United States,246.99,False
0c210e,Panama,243.5,False
aca594,United States,185.52,False
4081c0,United Kingdom,200.02,False
a04a49,United States,0.0,True
06a1c9,Qatar,216.9,False
8a024c,Indonesia,224.55,False
4d207f,Malta,158.77,False
3875ff,France,8.23,True
06a1be,Qatar,234.85,False
ad627d,United States,92.21,False
4d204a,Malta,26.87,False
8a0244,Indonesia,228.55,False
06a1e7,Qatar,266.97,False
39d2a5,France,220.7,False
39d2a6,France,278.2,False
39d2a7,France,256.62,False
06a1df,Qatar,195.82,False
a00df9,United States,224.9,False
39d2a3,France,279.03,False
7c7ad6,Australia,87.54,False
8a021d,Indonesia,227.25,False
c066fb,Canada,0.0,True
a35aae,United States,236.19,False
800bc4,India,239.91,False
a17140,United States,71.8,False
a1d44e,United States,0.0,True
06a1ea,Qatar,238.12,False
0c2161,Panama,243.37,False
711486,Saudi Arabia,244.3,False
01015d,Egypt,243.44,False
4bb855,Turkey,219.46,False
800bd4,India,129.16,False
008a8d,South Africa,34.53,False
c1e9ff,Canada,6.94,True
4bb84f,Turkey,147.03,False
4bb84d,Turkey,197.34,False
a0fac3,United States,117.88,False
7c7ab4,Australia,69.19,False
7c7ab9,Australia,222.47,False
4d208f,Malta,5.4,True
adb29c,United States,214.77,False
7c7ab1,Australia,253.44,False
7c7ab3,Australia,11.83,True
4d2090,Malta,206.45,False
c1e9ca,Canada,4.12,True
800ba0,India,135.52,False
7c7aab,Australia,247.85,False
7c7aa9,Australia,248.38,False
407af3,United Kingdom,213.63,False
407af4,United Kingdom,248.39,False
7c7aa1,Australia,83.98,False
010195,Egypt,544.2,False
7c4760,Australia,55.32,False
4081d7,United Kingdom,222.81,False
a3d7a7,United States,259.97,False
aa01b3,United States,197.59,False
3c4329,Germany,5.92,True
c01970,Canada,231.25,False
71bf54,Republic of Korea,214.44,False
71bf53,Republic of Korea,9.77,True
7c7b7d,Australia,47.85,False
789277,China,136.81,False
789275,China,89.61,False
ad38bf,United States,122.4,False
c1e9ac,Canada,0.9,True
a4478d,United States,206.11,False
a5b764,United States,240.8,False
a1c178,United States,26.0,False
71bf47,Republic of Korea,223.03,False
aa01a2,United States,246.85,False
4402f1,Austria,67.35,False
a8adb5,United States,36.97,False
71bf43,Republic of Korea,122.43,False
ad8836,United States,72.02,False
00a674,South Africa,104.3,False
800bfb,India,206.83,False
ac4210,United States,203.95,False
800bfa,India,202.5,False
78926a,China,10.8,True
a997cc,United States,222.54,False
789286,China,254.41,False
4cc53a,Iceland,243.21,False
789285,China,199.79,False
7c7b87,Australia,48.12,False
a35af8,United States,227.29,False
c066dd,Canada,0.0,True
ac3b32,United States,6.17,True
c1e9a2,Canada,3.6,True
8515c4,Japan,176.63,False
78927f,China,0.0,True
c0197e,Canada,223.52,False
4bb868,Turkey,220.41,False
4bb865,Turkey,184.16,False
4bb862,Turkey,217.2,False
7c7b5e,Australia,55.15,False
789299,China,2.57,True
7c7b78,Australia,55.57,False
45ce56,Denmark,83.03,False
800be5,India,263.7,False
789298,China,272.11,False
aa7757,United States,236.8,False
a78d73,United States,6.43,True
a1d484,United States,127.71,False
7c32f3,Australia,243.67,False
789296,China,4.12,True
504e65,Republic of Moldova,205.94,False
4bb879,Turkey,245.44,False
abf8ff,United States,214.85,False
78928a,China,131.01,False
4bb875,Turkey,130.81,False
4bb874,Turkey,149.71,False
3cf3a4,Germany,55.54,False
7c7b61,Australia,54.57,False
71bf57,Republic of Korea,152.28,False
7c7b63,Australia,34.56,False
4bb86b,Turkey,158.88,False
a30d6b,United States,230.04,False
adc532,United States,100.86,False
a4e4a3,United States,164.46,False
a3d7dc,United States,169.02,False
78929b,China,4.63,True
7807a3,China,261.73,False
71bf01,Republic of Korea,213.9,False
a757a7,United States,230.33,False
8a0295,Indonesia,179.42,False
a93711,United States,239.84,False
0100a3,Egypt,151.06,False
71bf34,Republic of Korea,204.64,False
a13608,United States,217.21,False
a624ac,United States,3.6,True
aa7718,United States,248.02,False
adab36,United States,97.77,False
897005,Solomon Islands,136.99,False
adab38,United States,243.7,False
71bf29,Republic of Korea,67.22,False
c079ce,Canada,216.31,False
8a026e,Indonesia,232.99,False
06a1a0,Qatar,70.8,False
46b8a6,Greece,184.81,False
3c5641,Germany,212.0,False
ac425a,United States,204.24,False
a12f6d,United States,228.52,False
a61f08,United States,61.43,False
a12f6f,United States,226.94,False
4b1939,Switzerland,0.0,True
780970,China,4.37,True
86cf91,Japan,172.16,False
a12f73,United States,257.28,False
4b191c,Switzerland,278.1,False
86cf7c,Japan,167.76,False
a29cbf,United States,229.22,False
4b191a,Switzerland,168.13,False
4b191b,Switzerland,255.45,False
adc5ff,United States,208.44,False
06a10a,Qatar,170.56,False
801527,India,217.93,False
4b1920,Switzerland,125.63,False
e4a12a,Brazil,227.02,False
06a127,Qatar,261.97,False
801536,India,90.95,False
801534,India,168.0,False
06a120,Qatar,273.12,False
06a121,Qatar,179.37,False
abc29a,United States,1.29,True
a12f4c,United States,1.8,True
86d68f,Japan,131.81,False
8850b8,Thailand,11.01,False
780998,China,145.49,False
a196c8,United States,0.0,True
8850b6,Thailand,238.96,False
ac5700,United States,139.49,False
ac929c,United States,171.08,False
06a136,Qatar,94.3,False
a92478,United States,203.05,False
8730c1,Japan,44.8,False
a60c09,United States,82.19,False
7c47ba,Australia,263.96,False
aac7b1,United States,203.32,False
4b1942,Switzerland,0.19,True
a6b185,United States,50.42,False
801508,India,107.81,False
801509,India,263.43,False
a55fe9,United States,7.2,True
06a147,Qatar,233.52,False
c0307c,Canada,3.86,True
06a140,Qatar,244.0,False
06a141,Qatar,177.37,False
a13651,United States,135.72,False
80154f,India,27.07,False
a611db,United States,255.15,False
06a13b,Qatar,243.85,False
a23c5d,United States,236.45,False
a864e1,United States,3.6,True
ad5d04,United States,214.53,False
ac5723,United States,130.45,False
aaadb2,United States,252.03,False
48c22f,Poland,0.0,True
06a153,Qatar,228.6,False
801560,India,236.43,False
71bf82,Republic of Korea,94.6,False
71bf89,Republic of Korea,179.56,False
86d624,Japan,7.72,True
48c238,Poland,10.29,True
48c234,Poland,0.0,False
7100c8,Saudi Arabia,245.72,False
48c230,Poland,229.66,False
a313bf,United States,203.52,False
a0a0d4,United States,229.24,False
ab84ab,United States,256.66,False
801571,India,130.07,False
80152d,India,193.62,False
48c223,Poland,235.83,False
aca71f,United States,131.59,False
7c1acf,Australia,140.66,False
86cf5a,Japan,154.45,False
abe7c5,United States,69.26,False
868688,Japan,237.69,False
86cf4d,Japan,294.85,False
801549,India,222.99,False
801553,India,190.23,False
801552,India,254.27,False
a8b4c6,United States,229.99,False
ab6b45,United States,75.24,False
80158c,India,235.08,False
ad6ecd,United States,177.83,False
a66ce0,United States,127.12,False
aaa224,United States,9.26,True
4d2007,Malta,218.47,False
a9e93b,United States,189.74,False
80159f,India,255.35,False
80159a,India,166.58,False
a35c97,United States,0.0,True
a793b1,United States,221.69,False
874518,Japan,169.79,False
ac3be0,United States,247.22,False
ad0e61,United States,209.95,False
abd559,United States,195.22,False
801587,India,114.57,False
aafbdf,United States,308.71,False
801584,India,228.13,False
a540e2,United States,277.03,False
86ceb0,Japan,195.55,False
ac9e77,United States,81.67,False
801580,India,202.79,False
80157c,India,207.38,False
86cea3,Japan,0.0,True
ab1bfb,United States,257.09,False
a5ec61,United States,6.94,True
acdb17,United States,60.47,False
a5ec64,United States,5.14,True
801595,India,153.54,False
ac42bf,United States,260.6,False
ab7268,United States,170.57,False
aca5bf,United States,163.56,False
801591,India,139.74,False
7c47b9,Australia,255.77,False
7c47b8,Australia,10.29,True
a86605,United States,243.93,False
7c47aa,Australia,214.84,False
acf54f,United States,205.91,False
c03c02,Canada,183.28,False
4d201e,Malta,245.6,False
7c47ac,Australia,243.88,False
7c47a8,Australia,125.55,False
aca5e5,United States,3.34,True
7c47a6,Australia,205.88,False
a3c662,United States,215.5,False
39cdce,France,66.78,False
406a05,United Kingdom,227.93,False
c019eb,Canada,141.75,False
a148b9,United States,187.7,False
3c66a9,Germany,226.52,False
a87942,United States,202.28,False
a72c10,United States,229.23,False
c006b1,Canada,210.41,False
3c66c1,Germany,137.16,False
0c208c,Panama,219.3,False
a5aff9,United States,75.05,False
06a107,Qatar,166.26,False
06a105,Qatar,242.49,False
a3ac77,United States,193.97,False
06a103,Qatar,234.44,False
4d200e,Malta,228.86,False
851848,Japan,174.4,False
4d2022,Malta,0.0,True
4b9068,Turkey,68.52,False
a553ce,United States,39.1,True
0c2096,Panama,241.31,False
4b9067,Turkey,239.23,False
885114,Thailand,256.14,False
885113,Thailand,230.75,False
7808ea,China,218.38,False
a8f0bd,United States,260.95,False
ada01c,United States,33.63,False
885107,Thailand,215.8,False
7808fc,China,121.52,False
7892a3,China,277.27,False
06a0a5,Qatar,249.59,False
a20883,United States,85.6,False
a24ef0,United States,69.03,False
75823d,Philippines,207.85,False
a17e6c,United States,33.82,False
c819dd,New Zealand,125.83,False
c819de,New Zealand,64.99,False
c819df,New Zealand,107.7,False
06a0b2,Qatar,43.37,False
06a0b0,Qatar,256.6,False
a24ec1,United States,151.05,False
c819e0,New Zealand,122.68,False
a923ee,United States,217.65,False
ac0818,United States,200.57,False
440549,Austria,220.49,False
0ac9ef,Colombia,163.01,False
88510d,Thailand,13.89,True
a8af9d,United States,0.0,True
88510a,Thailand,245.8,False
88510c,Thailand,214.19,False
